pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
388.868243,368.187325,467.791442,361.012488,449.341863,304.638775,461.601988,358.621806,433.429073,345.474445,493.531292,396.185693
388.868243,370.237278,470.866372,362.037465,454.466746,304.638775,461.601988,359.560903,435.680000,345.710000,497.287681,395.246595
390.918196,370.237278,471.891348,363.062442,454.466746,304.638775,462.541086,360.500000,437.890000,346.020000,497.287681,395.246595
391.943173,370.237278,472.916325,363.062442,457.541676,304.638775,465.358377,360.500000,440.400000,345.450000,501.983167,396.185693
393.993126,370.237278,475.991255,364.087418,457.541676,304.638775,468.175669,360.500000,441.410000,344.560000,502.922264,394.307498
397.068056,370.237278,477.016231,364.087418,459.591629,303.613798,468.175669,360.500000,442.810000,344.410000,504.800458,395.246595
398.093032,371.262254,479.066184,365.112395,461.641582,303.613798,470.053863,360.500000,444.540000,343.730000,506.678653,397.124790
399.118009,371.262254,484.191067,365.112395,462.666559,302.588822,473.810252,360.500000,446.110000,343.650000,509.495944,398.063887
401.167962,373.312208,486.241021,365.112395,467.791442,301.563845,474.749349,360.500000,447.870000,343.870000,512.313236,396.185693
403.217915,372.287231,487.265997,364.087418,472.916325,302.588822,477.566640,360.500000,450.320000,344.110000,515.130527,395.246595
404.242892,372.287231,486.241021,364.087418,468.816418,301.563845,478.505737,361.439097,453.010000,344.000000,518.886916,395.246595
406.550000,372.020000,487.265997,365.112395,471.891348,300.538868,480.383932,362.378194,455.260000,344.520000,522.643305,398.063887
408.800000,371.910000,492.390880,364.087418,474.966278,300.538868,484.140321,361.439097,456.860000,345.170000,523.582402,397.124790
410.630000,371.970000,493.415857,365.112395,477.016231,300.538868,484.140321,362.378194,458.830000,345.690000,522.643305,399.002984
412.700000,371.990000,493.415857,365.112395,478.041208,300.538868,486.018515,361.439097,462.550000,345.950000,532.973374,399.002984
415.290000,372.080000,496.490787,366.137371,482.141114,301.563845,487.896709,362.378194,463.480183,347.352640,534.851568,399.002984
417.070000,371.990000,498.540740,366.137371,484.191067,301.563845,488.835806,362.378194,465.000000,348.200000,533.912471,399.002984
418.690000,372.030000,499.565717,367.162348,485.216044,300.538868,489.774904,362.378194,466.160000,348.060000,532.973374,399.942081
420.040000,371.990000,499.565717,367.162348,486.241021,301.563845,494.470389,364.256389,467.630000,346.960000,536.729762,397.124790
421.800000,371.990000,503.665623,367.162348,491.365904,301.563845,497.287681,363.317292,471.932057,347.352640,538.607957,397.124790
422.900000,372.020000,500.590693,368.187325,492.390880,301.563845,499.165875,363.317292,474.749349,346.413542,540.486151,397.124790
424.100000,372.010000,505.715576,366.137371,494.440834,300.538868,501.044070,364.256389,478.050000,345.850000,541.425248,397.124790
426.480000,372.020000,508.790506,366.137371,496.490787,301.563845,502.922264,364.256389,477.566640,347.352640,544.242540,397.124790
427.640000,371.990000,510.840459,367.162348,499.565717,302.588822,502.922264,364.256389,478.505737,349.230834,544.242540,397.124790
429.100000,372.010000,511.865436,367.162348,501.615670,302.588822,505.739556,364.256389,483.201223,348.291737,546.120734,394.307498
430.050000,372.010000,513.915389,371.262254,499.565717,303.613798,505.739556,364.256389,483.201223,348.291737,547.998928,396.185693
432.400000,371.980000,514.940366,369.212301,501.615670,301.563845,508.556847,365.195486,485.130000,346.950000,551.755317,394.307498
432.870000,372.000000,515.965342,370.237278,506.740553,301.563845,510.435041,365.195486,487.896709,346.413542,552.694414,393.368401
434.230000,372.000000,518.015295,370.237278,505.715576,301.563845,512.313236,365.195486,489.700000,346.130000,551.755317,395.246595
440.117073,369.212301,521.090225,369.212301,506.740553,302.588822,515.130527,365.195486,490.714001,348.291737,555.511706,396.185693
442.167027,372.287231,522.115202,369.212301,508.790506,301.563845,516.069624,365.195486,491.653098,349.230834,560.207192,397.124790
445.241956,369.212301,525.190132,369.212301,512.890412,301.563845,517.008722,366.134583,497.287681,344.535348,562.085386,397.124790
448.316886,371.262254,524.165155,371.262254,513.915389,301.563845,518.886916,366.134583,498.226778,342.657154,563.024483,397.124790
448.316886,369.212301,526.215108,370.237278,516.990319,304.638775,519.826013,366.134583,499.165875,342.657154,566.780872,396.185693
449.341863,368.187325,529.290038,371.262254,520.065249,302.588822,522.643305,366.134583,501.983167,341.718057,568.659066,396.185693
452.416793,369.212301,529.290038,371.262254,520.065249,304.638775,523.582402,366.134583,501.983167,342.657154,569.598163,396.185693
454.466746,369.212301,532.364968,370.237278,518.015295,302.588822,525.460596,366.134583,503.861361,341.718057,573.354552,397.124790
453.441769,369.212301,533.389945,371.262254,526.215108,302.588822,527.338791,368.012777,507.617750,341.718057,574.293649,396.185693
456.516699,372.287231,535.439898,371.262254,528.265062,303.613798,529.216985,367.073680,510.435041,342.657154,575.232746,393.368401
457.541676,370.237278,537.489851,371.262254,528.265062,303.613798,530.156082,367.073680,510.435041,342.657154,576.171844,396.185693
457.541676,371.262254,539.539804,370.237278,529.290038,303.613798,532.973374,367.073680,511.374139,342.657154,578.989135,393.368401
461.641582,371.262254,539.539804,371.262254,533.389945,302.588822,534.851568,367.073680,515.130527,342.657154,582.745524,392.429304
463.691535,370.237278,540.564781,374.337184,535.439898,303.613798,536.729762,368.012777,516.069624,342.657154,584.623718,392.429304
464.716512,371.262254,543.639711,374.337184,534.414921,305.663752,537.668859,368.951875,518.886916,342.657154,588.380107,392.429304
465.741489,369.212301,544.664687,371.262254,536.464874,305.663752,538.607957,368.012777,517.947819,342.657154,588.380107,391.490207
469.841395,371.262254,546.714640,373.312208,539.539804,305.663752,540.486151,368.012777,523.582402,342.657154,591.197398,393.368401
471.891348,370.237278,546.714640,373.312208,543.639711,306.688728,544.242540,368.951875,522.643305,343.596251,592.136496,392.429304
472.916325,371.262254,548.764594,374.337184,544.664687,306.688728,545.181637,368.951875,524.521499,343.596251,594.953787,391.490207
477.016231,370.237278,551.839524,374.337184,543.639711,305.663752,547.059831,368.951875,525.460596,343.596251,594.953787,391.490207
474.966278,372.287231,553.889477,374.337184,544.664687,307.713705,547.998928,368.951875,528.277888,343.596251,596.831981,389.612012
479.066184,370.237278,555.939430,373.312208,546.714640,307.713705,548.938026,368.951875,529.216985,343.596251,599.649273,391.490207
481.116138,373.312208,556.964407,374.337184,550.814547,306.688728,548.938026,368.951875,531.095179,343.596251,601.527467,390.551110
481.116138,372.287231,556.964407,374.337184,550.814547,307.713705,550.816220,368.951875,532.973374,343.596251,601.527467,390.551110
482.141114,371.262254,555.939430,374.337184,553.889477,307.713705,552.694414,369.890972,536.729762,343.596251,605.283856,388.672915
486.241021,372.287231,560.039336,374.337184,556.964407,309.763658,554.572609,369.890972,537.668859,342.657154,606.222953,390.551110
490.340927,371.262254,562.089290,374.337184,560.039336,309.763658,556.450803,370.830069,536.729762,341.718057,608.101147,392.429304
489.315950,371.262254,562.089290,374.337184,561.064313,307.713705,559.268094,369.890972,534.851568,342.657154,609.979342,390.551110
493.415857,372.287231,564.139243,374.337184,562.089290,308.738681,559.268094,369.890972,538.607957,342.657154,610.918439,387.733818
494.440834,373.312208,566.189196,374.337184,565.164219,308.738681,560.207192,370.830069,542.364345,343.596251,611.857536,387.733818
498.540740,372.287231,569.264126,374.337184,565.164219,309.763658,561.146289,370.830069,543.303442,342.657154,615.613925,388.672915
500.590693,374.337184,569.264126,374.337184,568.239149,309.763658,563.024483,369.890972,545.181637,343.596251,615.613925,388.672915
502.640646,374.337184,573.364032,375.362161,572.339056,311.813611,563.963580,369.890972,543.303442,341.718057,618.431216,386.794721
501.615670,374.337184,573.364032,375.362161,573.364032,312.838588,564.902677,368.951875,548.938026,342.657154,620.309411,387.733818
502.640646,374.337184,572.339056,376.387137,574.389009,312.838588,566.780872,368.951875,548.938026,341.718057,624.065799,384.916527
508.790506,375.362161,575.413985,375.362161,579.513892,312.838588,568.659066,368.951875,549.877123,341.718057,625.943994,387.733818
506.740553,376.387137,576.438962,375.362161,581.563845,311.813611,569.598163,369.890972,551.755317,341.718057,626.883091,386.794721
510.840459,375.362161,578.488915,374.337184,578.488915,311.813611,571.476358,370.830069,551.755317,342.657154,626.883091,384.916527
511.865436,376.387137,579.513892,374.337184,578.488915,312.838588,572.415455,370.830069,553.633511,343.596251,627.822188,384.916527
513.915389,375.362161,582.588822,374.337184,583.613798,312.838588,574.293649,370.830069,555.511706,341.718057,629.700382,383.977429
514.940366,377.412114,583.613798,375.362161,587.713705,312.838588,575.232746,368.951875,558.328997,340.778959,633.456771,383.038332
515.965342,377.412114,583.613798,376.387137,589.763658,313.863564,577.110941,368.951875,555.511706,340.778959,630.639480,383.038332
515.965342,375.362161,585.663752,377.412114,588.738681,315.913518,577.110941,368.951875,557.389900,340.778959,635.334966,379.281943
521.090225,376.387137,585.663752,376.387137,593.863564,314.888541,578.989135,368.951875,560.207192,338.900765,636.274063,380.221041
519.040272,376.387137,588.738681,376.387137,594.888541,315.913518,580.867329,368.951875,563.024483,338.900765,638.152257,379.281943
520.065249,376.387137,588.738681,375.362161,596.938494,315.913518,581.806427,368.951875,563.963580,338.900765,639.091354,376.464652
522.115202,376.387137,590.788635,376.387137,597.963471,314.888541,583.684621,368.951875,565.841775,338.900765,637.213160,377.403749
523.140179,376.387137,592.838588,376.387137,598.988447,315.913518,584.623718,369.890972,564.902677,340.778959,640.969549,375.525555
523.140179,374.337184,592.838588,376.387137,598.988447,316.938494,586.501912,370.830069,565.841775,337.961668,643.786840,373.647360
524.165155,374.337184,593.863564,375.362161,598.988447,318.988447,588.380107,369.890972,568.659066,337.022571,644.725937,370.830069
525.190132,374.337184,596.938494,376.387137,602.063377,318.988447,589.319204,369.890972,572.415455,336.083473,645.665034,369.890972
528.265062,371.262254,597.963471,375.362161,606.163284,320.013424,591.197398,368.951875,570.537261,338.900765,646.604132,370.830069
528.265062,373.312208,598.988447,376.387137,606.163284,318.988447,593.075593,368.951875,574.293649,337.961668,646.604132,368.951875
528.265062,371.262254,597.963471,376.387137,608.213237,320.013424,594.014690,368.012777,576.171844,338.900765,646.604132,367.073680
528.265062,372.287231,603.088354,374.337184,611.288167,320.013424,594.953787,368.951875,578.050038,338.900765,645.665034,367.073680
528.265062,367.162348,604.113330,375.362161,615.388073,318.988447,596.831981,368.012777,577.110941,339.839862,649.421423,366.134583
529.290038,366.137371,603.088354,377.412114,614.363097,320.013424,597.771079,368.012777,577.110941,338.900765,649.421423,366.134583
530.315015,367.162348,605.138307,376.387137,614.363097,320.013424,599.649273,369.890972,578.989135,340.778959,649.421423,366.134583
534.414921,366.137371,606.163284,376.387137,615.388073,321.038401,600.588370,370.830069,579.928232,340.778959,652.238715,364.256389
532.364968,368.187325,608.213237,375.362161,619.487980,321.038401,602.466564,369.890972,581.806427,338.900765,653.177812,365.195486
534.414921,365.112395,612.313143,376.387137,619.487980,323.088354,602.466564,368.951875,584.623718,338.900765,653.177812,363.317292
535.439898,364.087418,612.313143,375.362161,621.537933,322.063377,604.344759,368.012777,589.319204,338.900765,655.056006,364.256389
536.464874,364.087418,614.363097,375.362161,622.562909,322.063377,607.162050,368.951875,587.441010,339.839862,655.056006,361.439097
536.464874,363.062442,616.413050,375.362161,626.662816,323.088354,608.101147,368.012777,591.197398,339.839862,659.751492,363.317292
540.564781,364.087418,616.413050,375.362161,625.637839,323.088354,609.979342,368.012777,592.136496,341.718057,664.446978,365.195486
544.664687,369.212301,615.388073,376.387137,629.737746,323.088354,610.918439,368.012777,594.014690,341.718057,667.264269,365.195486
545.689664,366.137371,617.438026,375.362161,630.762722,323.088354,612.796633,368.012777,597.771079,342.657154,671.020658,366.134583
549.789570,367.162348,619.487980,375.362161,630.762722,323.088354,613.735731,368.012777,598.710176,341.718057,671.020658,366.134583
552.864500,367.162348,620.512956,375.362161,629.737746,323.088354,615.613925,367.073680,594.953787,341.718057,673.837950,366.134583
557.989383,372.287231,623.587886,373.312208,629.737746,323.088354,616.553022,367.073680,594.953787,339.839862,676.655241,367.073680
561.064313,371.262254,625.637839,373.312208,632.812675,324.113330,617.492119,368.012777,598.710176,339.839862,678.533436,368.012777
561.064313,376.387137,625.637839,374.337184,633.837652,325.138307,618.431216,368.012777,599.649273,340.778959,684.168019,369.890972
562.089290,374.337184,629.737746,372.287231,634.862629,323.088354,620.309411,368.012777,599.649273,341.718057,685.107116,369.890972
568.239149,376.387137,627.687792,374.337184,635.887605,323.088354,622.187605,368.012777,600.588370,340.778959,688.863504,370.830069
571.314079,378.437091,628.712769,373.312208,637.937558,323.088354,624.065799,367.073680,604.344759,339.839862,689.802602,371.769166
572.339056,377.412114,628.712769,373.312208,642.037465,321.038401,624.065799,367.073680,603.405662,339.839862,693.558990,370.830069
573.364032,380.487044,631.787699,372.287231,641.012488,322.063377,625.004897,367.073680,604.344759,340.778959,693.558990,372.708263
577.463939,379.462067,632.812675,372.287231,645.112395,320.013424,627.822188,367.073680,605.283856,338.900765,695.437185,373.647360
579.513892,378.437091,632.812675,372.287231,650.237278,321.038401,626.883091,366.134583,605.283856,339.839862,696.376282,376.464652
581.563845,378.437091,635.887605,371.262254,647.162348,322.063377,628.761285,366.134583,609.040245,338.900765,702.949962,373.647360
584.010000,378.080000,636.912582,371.262254,648.187325,321.038401,631.578577,366.134583,606.222953,339.839862,702.010865,375.525555
586.290000,378.110000,637.937558,370.237278,649.212301,321.038401,633.456771,366.134583,607.162050,338.900765,702.010865,375.525555
588.650000,378.080000,636.912582,372.287231,651.262254,321.038401,631.578577,365.195486,609.979342,337.961668,701.071768,376.464652
589.320000,378.100000,639.987512,371.262254,652.287231,320.013424,633.456771,364.256389,614.674828,339.839862,704.828156,377.403749
590.430000,377.950000,642.037465,369.212301,653.312208,317.963471,636.274063,364.256389,612.796633,339.839862,702.010865,377.403749
596.938494,377.412114,642.037465,371.262254,654.337184,318.988447,635.334966,364.256389,613.735731,339.839862,702.949962,378.342846
594.888541,381.512020,644.087418,369.212301,653.312208,320.013424,638.152257,363.317292,615.613925,338.900765,703.889059,379.281943
595.913518,380.487044,645.112395,368.187325,654.337184,318.988447,640.969549,363.317292,617.492119,338.900765,706.706351,377.403749
597.963471,381.512020,646.137371,368.187325,656.387137,317.963471,641.908646,363.317292,618.431216,338.900765,706.706351,377.403749
597.963471,381.512020,649.212301,371.262254,656.387137,317.963471,643.786840,362.378194,620.309411,336.083473,705.767254,377.403749
596.938494,381.512020,650.237278,368.187325,655.362161,317.963471,644.725937,362.378194,621.248508,337.022571,706.706351,377.403749
597.963471,382.536997,646.137371,368.187325,656.387137,314.888541,643.786840,362.378194,622.187605,337.022571,707.645448,375.525555
594.888541,381.512020,650.237278,368.187325,658.437091,314.888541,644.725937,362.378194,622.187605,335.144376,710.462739,374.586458
595.913518,384.586950,653.312208,365.112395,660.487044,313.863564,645.665034,361.439097,621.248508,336.083473,708.584545,374.586458
593.863564,382.536997,653.312208,367.162348,663.561974,314.888541,647.543229,361.439097,623.126702,335.144376,710.462739,375.525555
598.988447,382.536997,655.362161,367.162348,667.661880,313.863564,646.604132,360.500000,625.004897,334.205279,711.401837,376.464652
594.888541,383.561974,653.312208,366.137371,664.586950,313.863564,648.482326,359.560903,627.822188,334.205279,711.401837,375.525555
594.888541,385.611927,656.387137,366.137371,663.561974,313.863564,651.299618,357.682708,625.943994,333.266182,707.645448,372.708263
595.913518,383.561974,656.387137,365.112395,666.636903,312.838588,651.299618,358.621806,627.822188,332.327085,709.523642,373.647360
594.888541,384.586950,656.387137,365.112395,667.661880,311.813611,651.299618,357.682708,628.761285,332.327085,706.706351,371.769166
594.888541,384.586950,659.462067,365.112395,669.711833,310.788635,655.056006,357.682708,630.639480,331.387988,707.645448,370.830069
593.863564,384.586950,659.462067,364.087418,670.736810,308.738681,655.056006,357.682708,631.578577,331.387988,706.706351,369.890972
592.838588,383.561974,663.561974,364.087418,672.786763,305.663752,655.056006,357.682708,634.395868,330.448890,702.949962,368.951875
593.863564,381.512020,664.586950,364.087418,673.811740,302.588822,656.934201,356.743611,633.456771,330.448890,703.889059,368.012777
589.763658,382.536997,663.561974,364.087418,673.811740,302.588822,658.812395,355.804514,639.091354,328.570696,701.071768,365.195486
588.738681,379.462067,664.586950,362.037465,674.836716,303.613798,658.812395,356.743611,638.152257,329.509793,703.889059,365.195486
592.838588,377.412114,666.636903,364.087418,675.861693,303.613798,659.751492,354.865417,637.213160,328.570696,702.949962,365.195486
590.788635,378.437091,666.636903,365.112395,676.886670,302.588822,660.690589,354.865417,640.969549,324.814307,700.132671,363.317292
590.788635,375.362161,667.661880,366.137371,678.936623,302.588822,661.629686,354.865417,639.091354,325.753405,695.437185,362.378194
591.090000,373.250000,668.686857,364.087418,674.836716,301.563845,663.507881,353.926320,640.030451,324.814307,696.376282,361.439097
588.738681,376.387137,668.686857,364.087418,675.861693,300.538868,664.446978,353.926320,637.213160,321.997016,696.376282,361.439097
587.713705,372.287231,670.736810,363.062442,677.911646,295.413985,664.446978,352.987223,641.908646,321.997016,695.437185,358.621806
589.763658,371.262254,672.786763,362.037465,680.986576,295.413985,665.386075,352.048125,640.969549,321.057919,694.498088,357.682708
588.738681,370.237278,671.761787,362.037465,680.986576,297.463939,666.325172,352.987223,642.847743,320.118822,692.619893,355.804514
589.763658,369.212301,674.836716,362.037465,683.036529,297.463939,667.264269,352.987223,641.908646,321.057919,691.680796,354.865417
590.788635,367.162348,675.861693,361.012488,688.161412,296.438962,669.142464,350.169931,645.665034,321.057919,690.741699,352.048125
591.970000,365.140000,675.861693,361.012488,686.111459,296.438962,669.142464,351.109028,645.665034,320.118822,689.802602,352.048125
592.950000,362.990000,676.886670,362.037465,684.061506,295.413985,671.020658,350.169931,645.665034,320.118822,690.741699,349.230834
590.788635,358.962535,678.936623,361.012488,687.136436,295.413985,671.020658,350.169931,644.725937,320.118822,689.802602,347.352640
591.813611,355.887605,678.936623,359.987512,693.286295,296.438962,671.959755,348.291737,650.360520,318.240627,697.315379,346.413542
591.813611,353.837652,680.986576,359.987512,690.211365,295.413985,672.898853,348.291737,651.299618,319.179724,702.010865,346.413542
592.838588,352.812675,683.036529,359.987512,690.211365,293.364032,673.837950,347.352640,652.238715,319.179724,702.949962,342.657154
592.838588,349.737746,684.061506,357.937558,693.286295,292.339056,677.594338,346.413542,654.116909,317.301530,706.706351,342.657154
593.863564,349.737746,686.111459,357.937558,694.311272,286.189196,676.655241,347.352640,654.116909,318.240627,708.584545,342.657154
593.863564,347.687792,685.086482,356.912582,695.336248,285.164219,678.533436,348.291737,655.056006,316.362433,712.340934,342.657154
595.913518,345.637839,684.061506,356.912582,698.411178,283.114266,680.411630,346.413542,657.873298,315.423336,714.219128,342.657154
600.013424,345.637839,686.111459,354.862629,698.411178,285.164219,681.350727,344.535348,657.873298,314.484238,720.792808,344.535348
600.013424,348.712769,688.161412,355.887605,701.486108,285.164219,682.289824,344.535348,658.812395,315.423336,717.036420,341.718057
603.088354,348.712769,690.211365,354.862629,702.511085,285.164219,682.289824,344.535348,661.629686,313.545141,723.610100,343.596251
606.163284,351.787699,690.211365,354.862629,704.561038,283.114266,683.228921,343.596251,661.629686,313.545141,724.549197,342.657154
609.238213,350.762722,690.211365,353.837652,703.536061,282.089290,685.107116,342.657154,660.690589,311.666947,727.366489,344.535348
607.188260,351.787699,693.286295,353.837652,702.511085,279.014360,684.168019,344.535348,659.751492,310.727850,728.305586,344.535348
612.313143,349.737746,695.336248,354.862629,700.461132,277.989383,685.107116,341.718057,664.446978,310.727850,733.001072,345.474445
614.363097,349.737746,694.311272,351.787699,700.461132,277.989383,688.863504,341.718057,665.386075,310.727850,736.757460,345.474445
619.487980,352.812675,696.361225,351.787699,696.361225,276.964407,686.985310,340.778959,664.446978,310.727850,737.696558,346.413542
619.487980,351.787699,697.386202,350.762722,702.511085,276.964407,688.863504,340.778959,664.446978,308.849655,740.513849,346.413542
622.562909,350.762722,697.386202,348.712769,701.486108,277.989383,688.863504,340.778959,665.386075,308.849655,742.392043,347.352640
627.687792,353.837652,697.386202,350.762722,700.461132,277.989383,691.680796,337.961668,667.264269,306.971461,747.087529,349.230834
629.737746,355.887605,699.436155,349.737746,703.536061,274.914453,691.680796,338.900765,666.325172,306.971461,750.843918,349.230834
632.812675,354.862629,700.461132,348.712769,700.461132,274.914453,693.558990,337.961668,665.386075,307.910558,752.722112,348.291737
636.912582,356.912582,700.461132,347.687792,701.486108,274.914453,693.558990,336.083473,669.142464,306.971461,754.600307,349.230834
642.037465,355.887605,701.486108,346.662816,700.461132,273.889477,696.376282,336.083473,672.898853,306.032364,755.539404,351.109028
643.062442,356.912582,704.561038,343.587886,704.561038,273.889477,697.315379,336.083473,673.837950,307.910558,757.417598,349.230834
646.137371,358.962535,707.635968,343.587886,702.511085,272.864500,696.376282,336.083473,672.898853,307.910558,754.600307,348.291737
651.262254,358.962535,704.561038,343.587886,702.511085,270.814547,697.315379,335.144376,672.898853,306.971461,756.478501,349.230834
653.312208,358.962535,705.586015,343.587886,703.536061,269.789570,699.193573,334.205279,672.898853,306.032364,760.234890,348.291737
657.412114,361.012488,705.586015,342.562909,703.536061,267.739617,699.193573,332.327085,676.655241,305.093267,763.052181,348.291737
658.437091,359.987512,703.536061,340.512956,704.561038,268.764594,699.193573,331.387988,677.594338,304.154170,762.113084,345.474445
659.462067,358.962535,705.586015,341.537933,707.635968,264.664687,701.071768,329.509793,680.411630,302.275975,763.991278,344.535348
664.586950,359.987512,703.536061,340.512956,707.635968,265.689664,703.889059,325.753405,680.411630,301.336878,766.808570,345.474445
668.686857,359.987512,706.610991,337.438026,707.635968,262.614734,703.889059,325.753405,681.350727,302.275975,766.808570,344.535348
669.711833,358.962535,707.635968,338.463003,709.685921,263.639711,703.889059,325.753405,680.411630,302.275975,766.808570,344.535348
668.686857,358.962535,706.610991,338.463003,711.735874,262.614734,703.889059,324.814307,683.228921,300.397781,767.747667,345.474445
670.736810,356.912582,708.660944,336.413050,709.685921,263.639711,705.767254,324.814307,683.228921,300.397781,769.625861,345.474445
672.786763,355.887605,708.660944,337.438026,706.610991,263.639711,706.706351,322.936113,685.107116,298.519587,767.747667,343.596251
675.861693,354.862629,708.660944,336.413050,711.735874,264.664687,706.706351,322.936113,682.289824,299.458684,768.686764,345.474445
676.886670,355.887605,712.760851,335.388073,710.710898,264.664687,706.706351,322.936113,684.168019,298.519587,766.808570,345.474445
676.886670,355.887605,710.710898,334.363097,711.735874,264.664687,708.584545,322.936113,685.107116,298.519587,767.747667,345.474445
676.886670,355.887605,712.760851,332.313143,708.660944,265.689664,706.706351,323.875210,685.107116,299.458684,768.686764,346.413542
676.886670,355.887605,712.760851,334.363097,709.685921,264.664687,708.584545,322.936113,687.924407,298.519587,767.747667,346.413542
675.861693,354.862629,713.785827,333.338120,709.685921,264.664687,708.584545,321.057919,688.863504,298.519587,764.930376,347.352640
675.861693,356.912582,715.835781,331.288167,710.710898,264.664687,710.462739,321.997016,686.985310,299.458684,767.747667,345.474445
676.886670,354.862629,717.885734,331.288167,707.635968,266.714640,710.462739,321.057919,686.046213,297.580489,766.808570,342.657154
676.886670,353.837652,717.885734,330.263190,705.586015,266.714640,710.462739,320.118822,688.863504,298.519587,770.564959,344.535348
676.886670,353.837652,713.785827,329.238213,709.685921,265.689664,710.462739,318.240627,689.802602,297.580489,766.808570,342.657154
674.836716,352.812675,716.860757,330.263190,710.710898,264.664687,714.219128,317.301530,692.619893,297.580489,768.686764,344.535348
671.761787,354.862629,717.885734,327.188260,711.735874,263.639711,713.280031,317.301530,688.863504,299.458684,768.686764,345.474445
670.736810,354.862629,718.910710,327.188260,711.735874,264.664687,715.158225,316.362433,690.741699,299.458684,766.808570,344.535348
669.711833,352.812675,719.935687,326.163284,710.710898,264.664687,715.158225,315.423336,693.558990,296.641392,769.625861,342.657154
669.711833,353.837652,719.935687,327.188260,709.685921,266.714640,716.097323,315.423336,691.680796,297.580489,767.747667,342.657154
669.711833,353.837652,720.960664,328.213237,709.685921,266.714640,717.036420,315.423336,691.680796,299.458684,767.747667,342.657154
667.661880,351.787699,718.910710,327.188260,709.685921,266.714640,717.975517,314.484238,694.498088,297.580489,767.747667,341.718057
667.661880,350.762722,720.960664,324.113330,705.586015,266.714640,717.975517,313.545141,693.558990,298.519587,769.625861,343.596251
666.636903,352.812675,720.960664,325.138307,706.610991,266.714640,717.975517,311.666947,692.619893,296.641392,770.564959,340.778959
666.636903,351.787699,723.010617,324.113330,708.660944,266.714640,718.914614,310.727850,695.437185,297.580489,770.564959,340.778959
666.636903,351.787699,721.985640,323.088354,706.610991,266.714640,719.853711,311.666947,696.376282,298.519587,770.564959,343.596251
665.611927,349.737746,723.010617,324.113330,705.586015,266.714640,720.792808,309.788753,698.254476,298.519587,774.321347,341.718057
664.586950,350.762722,723.010617,323.088354,707.635968,267.739617,719.853711,308.849655,699.193573,299.458684,775.260444,342.657154
663.561974,349.737746,724.035593,324.113330,705.586015,268.764594,720.792808,309.788753,699.193573,298.519587,774.321347,341.718057
665.611927,349.737746,726.085547,320.013424,710.710898,265.689664,721.731906,308.849655,700.132671,297.580489,779.016833,342.657154
666.636903,349.737746,728.135500,320.013424,708.660944,265.689664,723.610100,308.849655,700.132671,299.458684,779.955930,341.718057
666.636903,350.762722,725.060570,321.038401,708.660944,266.714640,723.610100,308.849655,700.132671,298.519587,781.834125,341.718057
667.661880,350.762722,726.085547,318.988447,708.660944,265.689664,724.549197,308.849655,701.071768,299.458684,784.651416,342.657154
666.636903,350.762722,727.110523,318.988447,710.710898,265.689664,725.488294,308.849655,702.949962,297.580489,787.468708,340.778959
669.711833,349.737746,729.160476,318.988447,708.660944,266.714640,725.488294,308.849655,700.132671,298.519587,785.590513,340.778959
669.711833,348.712769,728.135500,318.988447,705.586015,267.739617,723.610100,309.788753,700.132671,298.519587,786.529611,338.900765
670.736810,349.737746,728.135500,317.963471,710.710898,265.689664,725.488294,308.849655,703.889059,299.458684,786.529611,337.022571
672.786763,349.737746,730.185453,317.963471,709.685921,266.714640,728.305586,308.849655,704.828156,298.519587,786.529611,336.083473
672.786763,349.737746,731.210430,318.988447,713.785827,265.689664,727.366489,308.849655,704.828156,298.519587,791.225096,335.144376
672.786763,348.712769,732.235406,316.938494,711.735874,265.689664,727.366489,308.849655,704.828156,298.519587,791.225096,334.205279
675.861693,351.787699,731.210430,317.963471,710.710898,265.689664,728.305586,308.849655,704.828156,298.519587,791.225096,333.266182
678.936623,351.787699,730.185453,317.963471,708.660944,265.689664,727.366489,308.849655,704.828156,298.519587,791.225096,332.327085
675.861693,347.687792,731.210430,317.963471,709.685921,266.714640,728.305586,308.849655,702.949962,297.580489,793.103291,331.387988
677.911646,347.687792,733.260383,316.938494,709.685921,265.689664,728.305586,308.849655,702.949962,297.580489,793.103291,331.387988
678.936623,350.762722,733.260383,316.938494,709.685921,265.689664,728.305586,308.849655,702.949962,299.458684,796.859679,330.448890
679.961599,349.737746,733.260383,316.938494,708.660944,267.739617,730.183780,309.788753,706.706351,300.397781,795.920582,328.570696
680.986576,350.762722,736.335313,316.938494,706.610991,266.714640,730.183780,308.849655,702.949962,299.458684,794.981485,328.570696
