,t,px,py,vx,vy,ax,ay
0,0.1544885177453027,-106.48397193799502,-9.86515237408347,1954.995773913359,-159.8920897686049,34114.17618170487,-3385.1854038472497
1,0.15866388308977034,-98.04609872153735,-10.561640095475186,2081.4007837060626,-173.57505537282555,26433.823509000074,-3168.9551205744383
2,0.16283924843423797,-89.14738679693244,-11.313374352936288,2175.7375151158644,-186.35518054584443,18753.47083629528,-2952.7248373016264
3,0.16701461377870563,-79.92173294239704,-12.11658545781877,2238.005968142767,-198.23246528766174,11073.118163590438,-2736.494554028813
4,0.17118997912317327,-70.50303393614787,-12.967503721474591,2268.2061427867666,-209.20690959827718,3392.7654908856384,-2520.2642707560008
5,0.1753653444676409,-61.02518655640166,-13.862359455255735,2266.338039047866,-219.27851347769092,-4287.587181819154,-2304.0339874831893
6,0.17954070981210854,-51.622087581375055,-14.797382970514176,2232.4016569260634,-228.44727692590294,-11967.93985452395,-2087.8037042103774
7,0.18371607515657618,-42.42763378928478,-15.768804578601891,2166.3969964213607,-236.7131999429132,-19648.292527228743,-1871.5734209375653
8,0.1878914405010438,-33.58031640810229,-16.771585303826164,2065.0229453849893,-243.1642997871081,-28909.877919193314,-1218.5034044317702
9,0.19206680584551147,-25.23700446481781,-17.795609022315492,1924.97839166818,-246.88859371687371,-38171.463311157946,-565.4333879259708
10,0.1962421711899791,-17.55916143617651,-18.82949032315367,1746.2633352709347,-247.88608173221013,-47433.04870312252,87.63662857982445
11,0.20041753653444674,-10.708250798923364,-19.86184379542451,1528.8777761932533,-246.15676383311734,-56694.63409508708,740.7066450856195
12,0.20459290187891438,-4.845736029803413,-20.88128402821181,1272.8217144351354,-241.7006400195954,-65956.21948705165,1393.7766615914145
13,0.20876826722338201,-0.1330806055616877,-21.876425610599377,978.0951499965806,-234.51771029164416,-75217.80487901623,2046.8466780972094
14,0.21294363256784968,3.2682519970567863,-22.835883131671014,644.6980828775871,-224.60797464926372,-84479.39027098086,2699.916694603009
15,0.2171189979123173,5.2339537093165855,-23.745956697793577,299.32667373309664,-210.30847726032655,-80953.51470923038,4149.542554697914
16,0.22129436325678495,5.78833809452097,-24.58368848446611,-31.322916781955584,-189.95626229270502,-77427.63914747989,5599.168414792819
17,0.22546972860125258,4.992874123982842,-25.323806184470737,-347.25068866756953,-163.55132974639912,-73901.7635857294,7048.794274887724
18,0.22964509394572022,2.9090307690150903,-25.94103749058957,-648.4566419237451,-131.09367962140885,-70375.88802397891,8498.420134982629
19,0.23382045929018785,-0.40172299906938935,-26.410110095604722,-934.9407765504823,-92.58331191773425,-66850.01246222842,9948.045995077533
20,0.23799582463465552,-4.877918208957732,-26.7057516922983,-1206.703092547783,-48.02022663537497,-63324.13690047791,11397.671855172448
21,0.24217118997912315,-10.458085889336985,-26.802689973452416,-1463.7435899156433,2.595576225668381,-59798.26133872742,12847.297715267352
22,0.2463465553235908,-17.047930846173223,-26.6805935592779,-1682.4766276289877,55.7140403078618,-44974.86372596456,12596.446580103317
23,0.25052192066805845,-24.421852994548335,-26.338894779700446,-1839.3165646627383,107.78510925367127,-30151.466113201604,12345.595444939281
24,0.25469728601252606,-32.321426026822934,-25.781966892074493,-1934.2634010168927,158.80878306309575,-15328.068500438836,12094.744309775248
25,0.2588726513569937,-40.488223635358004,-25.01418315375446,-1967.3171366914542,208.78506173613664,-504.67088767588575,11843.893174611214
26,0.26304801670146133,-48.66381951251411,-24.039916822094774,-1938.477771686421,257.7139452727926,14318.726725086872,11593.04203944718
27,0.267223382045929,-56.58978735065225,-22.86354115444984,-1847.7453060017924,305.5954336730649,29142.124337849833,11342.190904283145
28,0.27139874739039666,-64.00770084213306,-21.489429408174082,-1695.1197396375692,352.429526936953,43965.52195061279,11091.33976911911
29,0.27557411273486426,-70.69792980212478,-19.929489856095206,-1508.476086830944,392.8023164469323,45436.78774376149,8247.226406161131
30,0.2797494780793319,-76.59602853702579,-18.22577083293378,-1315.6893618191023,421.29989358547994,46908.0535369102,5403.113043203115
31,0.28392484342379953,-81.6763474760418,-16.427855688883728,-1116.7595646020493,437.9222583525951,48379.31933005889,2558.999680245137
32,0.2881002087682672,-85.91323704837872,-14.585327774138882,-911.6866951797801,442.6694107482785,49850.5851232076,-285.1136827128794
33,0.29227557411273486,-89.28104768324222,-12.747770438893124,-700.4707535522969,435.5413507725294,51321.850916356314,-3129.2270456708957
34,0.29645093945720247,-91.7541298098381,-10.964767033340353,-483.1117397196028,416.5380784253483,52793.116709505,-5973.340408628874
35,0.30062630480167013,-93.30683385737218,-9.285900907674398,-259.609653681692,385.6595937067349,54264.38250265371,-8817.45377158689
36,0.30480167014613774,-93.94078314586703,-7.755820372493769,-49.56006749041797,346.4517225659851,46349.369282967404,-9963.116504832407
37,0.3089770354906054,-93.76669255861228,-6.3994335800152955,127.44144680237709,302.46029095239334,38434.35606328098,-11108.77923807794
38,0.31315240083507306,-92.92254986971425,-5.236713642860467,271.3948891966901,253.68529886596014,30519.342843594564,-12254.44197132347
39,0.31732776617954067,-91.54634285327941,-4.2876336736507605,382.30025969251966,200.12674630668613,22604.329623908252,-13400.104704568987
40,0.32150313152400833,-89.77605928341414,-3.5721667850076178,460.1575582898689,141.78463327456993,14689.316404221832,-14545.767437814517
41,0.32567849686847594,-87.74968693422481,-3.1102860895525266,504.96678498873564,78.65895976961313,6774.303184535519,-15691.43017106003
42,0.3298538622129436,-85.60521357981783,-2.921964699906943,516.7279397891211,10.74972579181403,-1140.7100351508998,-16837.092904305562
